job_execution_id	job_data_raw_id	assay_id	target_id	molecule_id	cs_id	relation	standard_units	standard_value	activity_type	inchi	inchikey	smiles	ro5violations	target_organism	pmid	full_mwt	compound_pref_label	assay_description	target_title	
15	171717	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL1743177	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL410316	http://ops.rsc.org/OPS990633			null	Activity	InChI=1S/C22H25N3O3/c1-12(2)9-18-20-15(14-7-6-13(28-3)10-16(14)23-20)11-19-21(26)24-8-4-5-17(24)22(27)25(18)19/h6-7,9-10,17-19,23H,4-5,8,11H2,1-3H3/t17-,18-,19-/m0/s1	DBEYVIGIPJSTOR-FHWLQOOXSA-N	CC(=C[C@H]1C2=C(C[C@@H]3N1C(=O)[C@@H]4CCCN4C3=O)C5=C(N2)C=C(C=C5)OC)C	0.000	Homo sapiens	http://identifiers.org/pubmed/20190787	379.452		Inhibitors of transporters of clinical importance in the absorption and disposition of drugs, BCRP	ATP-binding cassette sub-family G member 2	
15	170953	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2076243	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL44	http://ops.rsc.org/OPS324278			null	Activity	InChI=1S/C15H10O5/c16-9-3-1-8(2-4-9)11-7-20-13-6-10(17)5-12(18)14(13)15(11)19/h1-7,16-18H	TZBJGXHYKVUXJN-UHFFFAOYSA-N	C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O	0.000	Homo sapiens	http://identifiers.org/pubmed/15205350	270.237		TP_TRANSPORTER: drug resistance (SN-38) in BCRP-expressing K562 cells	ATP-binding cassette sub-family G member 2	
15	170966	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2076841	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL8145	http://ops.rsc.org/OPS1346734			null	Activity	InChI=1S/C15H10O4/c16-10-3-1-9(2-4-10)13-8-19-14-7-11(17)5-6-12(14)15(13)18/h1-8,16-17H	ZQSIJRDFPHDXIC-UHFFFAOYSA-N	C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O	0.000	Homo sapiens	http://identifiers.org/pubmed/15102949	254.238		TP_TRANSPORTER: increase in mitoxantrone intracellular accumulation (Mitoxantrone: 100 uM, Daidzein: 50 uM) in BCRP-expressing MCF-7 cells	ATP-binding cassette sub-family G member 2	
15	170932	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2077077	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL837	http://ops.rsc.org/OPS1388838			null	Activity	InChI=1S/C22H20N2O5/c1-3-12-13-7-11(25)5-6-17(13)23-19-14(12)9-24-18(19)8-16-15(20(24)26)10-29-21(27)22(16,28)4-2/h5-8,25,28H,3-4,9-10H2,1-2H3/t22-/m0/s1	FJHBVJOVLFPMQE-QFIPXVFZSA-N	CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=C1C=C(C=C5)O	0.000	Homo sapiens	http://identifiers.org/pubmed/11309344	392.405		TP_TRANSPORTER: increase of cytotoxicity by GF120918 in MX3 cells	ATP-binding cassette sub-family G member 2	
15	171023	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2078483	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2074968	http://ops.rsc.org/OPS1655706			null	Activity	InChI=1S/C22H19ClN2O4/c1-3-12-13-7-11(23)5-6-17(13)24-19-14(12)9-25-18(19)8-16-15(20(25)26)10-29-21(27)22(16,28)4-2/h5-8,28H,3-4,9-10H2,1-2H3/t22-/m0/s1	QYQIOKPPKDDXJC-QFIPXVFZSA-N	CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=C1C=C(C=C5)Cl	0.000	Homo sapiens	http://identifiers.org/pubmed/15170677	410.850		TP_TRANSPORTER: uptake in BCRP-expressing PC-6 cells	ATP-binding cassette sub-family G member 2	
15	171396	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL939283	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL239691	http://ops.rsc.org/OPS1640080	=	%	188.400	Activity	InChI=1S/C21H24N2O3/c1-25-19-9-5-17(21(15-19)26-2)6-10-20(24)16-3-7-18(8-4-16)23-13-11-22-12-14-23/h3-10,15,22H,11-14H2,1-2H3/b10-6+	ZVTIOYLEKGQWRC-UXBLZVDNSA-N	COC1=CC(=C(C=C1)/C=C/C(=O)C2=CC=C(C=C2)N3CCNCC3)OC	0.000	Homo sapiens	http://identifiers.org/pubmed/17964170	352.427		Inhibition of human BCRP mediated mitoxantrone accumulation in mitoxantrone resistant MCF7 cells at 5 uM by flow cytometry	ATP-binding cassette sub-family G member 2	
15	171038	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2077856	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2074969	http://ops.rsc.org/OPS983807			null	Activity	InChI=1S/C35H43N11O14/c1-46(15-17-14-38-29-27(39-17)28(36)44-35(37)45-29)18-4-2-16(3-5-18)30(52)43-22(34(59)60)8-12-25(49)41-20(32(55)56)6-10-23(47)40-19(31(53)54)7-11-24(48)42-21(33(57)58)9-13-26(50)51/h2-5,14,19-22H,6-13,15H2,1H3,(H,40,47)(H,41,49)(H,42,48)(H,43,52)(H,50,51)(H,53,54)(H,55,56)(H,57,58)(H,59,60)(H4,36,37,38,44,45)/t19-,20-,21-,22-/m0/s1	UORBZCNWEGKEOP-CMOCDZPBSA-N	CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O	3.000	Homo sapiens	http://identifiers.org/pubmed/14500392	841.781		TP_TRANSPORTER: uptake (vesicle) in membrane vesicles from BCRP-expressing MCF7 cells	ATP-binding cassette sub-family G member 2	
15	171058	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2075190	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL141	http://ops.rsc.org/OPS1175197			null	Activity	InChI=1S/C8H11N3O3S/c9-5-1-2-11(8(13)10-5)6-4-15-7(3-12)14-6/h1-2,6-7,12H,3-4H2,(H2,9,10,13)/t6-,7+/m0/s1	JTEGQNOMFQHVDC-NKWVEPMBSA-N	C1[C@H](O[C@H](S1)CO)N2C=CC(=NC2=O)N	0.000	Homo sapiens	http://identifiers.org/pubmed/12488537	229.256		TP_TRANSPORTER: Anti-HIV-1 activity in MT-4 and MT-4/DOX500	ATP-binding cassette sub-family G member 2	
15	171090	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2075603	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL224867	http://ops.rsc.org/OPS1062228	=	%	70.000	Activity	InChI=1S/C26H45NO7S/c1-15(4-7-23(31)27-10-11-35(32,33)34)18-5-6-19-24-20(14-22(30)26(18,19)3)25(2)9-8-17(28)12-16(25)13-21(24)29/h15-22,24,28-30H,4-14H2,1-3H3,(H,27,31)(H,32,33,34)/t15-,16+,17-,18-,19+,20+,21-,22+,24+,25+,26-/m1/s1	WBWWGRHZICKQGZ-HZAMXZRMSA-N	C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C	2.000	Homo sapiens	http://identifiers.org/pubmed/12920197	515.703		TP_TRANSPORTER: inhibition of E1S uptake by Taurocholate at a concentration of 30uM in membrane vesicle from BCRP-expressing K562 cells	ATP-binding cassette sub-family G member 2	
15	170990	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2076817	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL431701	http://ops.rsc.org/OPS1022883			null	Activity	InChI=1S/C25H22O10/c1-32-17-6-11(2-4-14(17)28)24-20(10-26)33-16-5-3-12(7-18(16)34-24)25-23(31)22(30)21-15(29)8-13(27)9-19(21)35-25/h2-9,20,23-29,31H,10H2,1H3/t20-,23+,24-,25-/m1/s1	SEBFKMXJBCUCAI-HKTJVKLFSA-N	COC1=C(C=CC(=C1)[C@@H]2[C@H](OC3=C(O2)C=C(C=C3)[C@@H]4[C@H](C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O	2.000	Homo sapiens	http://identifiers.org/pubmed/15102949	482.436		TP_TRANSPORTER: increase in mitoxantrone intracellular accumulation (Mitoxantrone: 20 uM, Silybin: 50 uM) in BCRP-expressing NCI-H460 cells	ATP-binding cassette sub-family G member 2	
15	171081	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2076475	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL837	http://ops.rsc.org/OPS1388838			null	Activity	InChI=1S/C22H20N2O5/c1-3-12-13-7-11(25)5-6-17(13)23-19-14(12)9-24-18(19)8-16-15(20(24)26)10-29-21(27)22(16,28)4-2/h5-8,25,28H,3-4,9-10H2,1-2H3/t22-/m0/s1	FJHBVJOVLFPMQE-QFIPXVFZSA-N	CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=C1C=C(C=C5)O	0.000	Homo sapiens	http://identifiers.org/pubmed/12920197	392.405		TP_TRANSPORTER: drug resistance in BCRP-expressing LLC-PK1 cells	ATP-binding cassette sub-family G member 2	
15	171334	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL919516	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL223681	http://ops.rsc.org/OPS1603103	=	%	27.000	Activity	InChI=1S/C18H14O6/c1-8-10(19)7-12-14(15(8)20)16(21)13-9-5-3-4-6-11(9)24-18(22-2)17(13)23-12/h3-7,18-20H,1-2H3	TXTGITRXQUOAJM-UHFFFAOYSA-N	CC1=C(C2=C(C=C1O)OC3=C(C2=O)C4=CC=CC=C4OC3OC)O	0.000	Homo sapiens	http://identifiers.org/pubmed/17341062	326.300		Inhibition of BCRP expressed in human HEK293 cells assessed as maximal mitoxantrone accumulation at 10 uM relative control	ATP-binding cassette sub-family G member 2	
15	170980	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2076827	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL8145	http://ops.rsc.org/OPS1346734			null	Activity	InChI=1S/C15H10O4/c16-10-3-1-9(2-4-10)13-8-19-14-7-11(17)5-6-12(14)15(13)18/h1-8,16-17H	ZQSIJRDFPHDXIC-UHFFFAOYSA-N	C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O	0.000	Homo sapiens	http://identifiers.org/pubmed/15102949	254.238		TP_TRANSPORTER: increase in mitoxantrone intracellular accumulation (Mitoxantrone: 20 uM, Daidzein: 50 uM) in BCRP-expressing NCI-H460 cells	ATP-binding cassette sub-family G member 2	
15	171096	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2075611	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL493586	http://ops.rsc.org/OPS1102876	=	%	84.000	Activity	InChI=1S/C16H16O10/c17-7-1-2-8-6(3-10(18)25-9(8)4-7)5-24-16-13(21)11(19)12(20)14(26-16)15(22)23/h1-4,11-14,16-17,19-21H,5H2,(H,22,23)/t11-,12-,13+,14-,16+/m0/s1	IHSDPYPXEDHVGB-JHZZJYKESA-N	C1=CC2=C(C=C1O)OC(=O)C=C2CO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)O)O)O)O	2.000	Homo sapiens	http://identifiers.org/pubmed/12682043	368.292		TP_TRANSPORTER: inhibition of E1S uptake by 4-Methylumbelliferone glucuronide at a concentration of 500uM in membrane vesicles from ABCG2-expressing P388 cells	ATP-binding cassette sub-family G member 2	
15	171714	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL1743158	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL481	http://ops.rsc.org/OPS536980			null	Activity	InChI=1S/C33H38N4O6/c1-3-22-23-16-21(43-32(40)36-14-10-20(11-15-36)35-12-6-5-7-13-35)8-9-27(23)34-29-24(22)18-37-28(29)17-26-25(30(37)38)19-42-31(39)33(26,41)4-2/h8-9,16-17,20,41H,3-7,10-15,18-19H2,1-2H3/t33-/m0/s1	UWKQSNNFCGGAFS-XIFFEERXSA-N	CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7	2.000	Homo sapiens	http://identifiers.org/pubmed/20190787	586.678		Substrates of transporters of clinical importance in the absorption and disposition of drugs, BCRP	ATP-binding cassette sub-family G member 2	
15	171056	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2075600	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL58	http://ops.rsc.org/OPS540527	=	%	50.000	Activity	InChI=1S/C22H28N4O6/c27-11-9-23-5-7-25-13-1-2-14(26-8-6-24-10-12-28)18-17(13)21(31)19-15(29)3-4-16(30)20(19)22(18)32/h1-4,23-30H,5-12H2	KKZJGLLVHKMTCM-UHFFFAOYSA-N	C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO	2.000	Homo sapiens	http://identifiers.org/pubmed/14500392	444.481		TP_TRANSPORTER: inhibition of MTX update by Mitoxantrone at a concentration of 50uM in membrane vesicles from BCRP-expressing MCF7 cells	ATP-binding cassette sub-family G member 2	
15	171051	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2077938	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2074644	http://ops.rsc.org/OPS1639600	=	%	30.000	Activity	InChI=1S/C26H45NO8S2/c1-17(4-9-24(28)27-14-15-36(29,30)31)21-7-8-22-20-6-5-18-16-19(35-37(32,33)34)10-12-25(18,2)23(20)11-13-26(21,22)3/h17-23H,4-16H2,1-3H3,(H,27,28)(H,29,30,31)(H,32,33,34)/t17-,18-,19-,20+,21?,22+,23+,25+,26-/m1/s1	HSNPMXROZIQAQD-FMXWRHKGSA-N	C[C@H](CCC(=O)NCCS(=O)(=O)O)C1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)OS(=O)(=O)O)C)C	1.000	Homo sapiens	http://identifiers.org/pubmed/12920197	563.767		TP_TRANSPORTER: inhibition of E1S uptake by Taurolithocholate-3-sulfate at a concentration of 30uM in membrane vesicle from BCRP-expressing K562 cells	ATP-binding cassette sub-family G member 2	
15	171040	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2076809	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL34259	http://ops.rsc.org/OPS52615			null	Activity	InChI=1S/C20H22N8O5/c1-28(9-11-8-23-17-15(24-11)16(21)26-20(22)27-17)12-4-2-10(3-5-12)18(31)25-13(19(32)33)6-7-14(29)30/h2-5,8,13H,6-7,9H2,1H3,(H,25,31)(H,29,30)(H,32,33)(H4,21,22,23,26,27)/t13-/m0/s1	FBOZXECLQNJBKD-ZDUSSCGKSA-N	CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O	2.000	Homo sapiens	http://identifiers.org/pubmed/12682043	454.439		TP_TRANSPORTER: uptake (vesicle) in membrane vesicles from ABCG2-expressing P388 cells	ATP-binding cassette sub-family G member 2	
15	170998	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2076053	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2074960	http://ops.rsc.org/OPS959425			null	Activity	InChI=1S/C28H33NO3/c1-4-27(22-7-5-21(6-8-22)20(2)19-30)28(23-9-13-25(31)14-10-23)24-11-15-26(16-12-24)32-18-17-29-3/h5-16,20,29-31H,4,17-19H2,1-3H3/b28-27-	SKLQATVWFJCHAN-DQSJHHFOSA-N	CC/C(=C(\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)OCCNC)/C3=CC=C(C=C3)C(C)CO	1.000	Homo sapiens	http://identifiers.org/pubmed/12533678	431.567		TP_TRANSPORTER: inhibition of topotecan uptake in BCRP-expressing K562 cells	ATP-binding cassette sub-family G member 2	
15	170936	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2075597	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL837	http://ops.rsc.org/OPS1388838			null	Activity	InChI=1S/C22H20N2O5/c1-3-12-13-7-11(25)5-6-17(13)23-19-14(12)9-24-18(19)8-16-15(20(24)26)10-29-21(27)22(16,28)4-2/h5-8,25,28H,3-4,9-10H2,1-2H3/t22-/m0/s1	FJHBVJOVLFPMQE-QFIPXVFZSA-N	CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=C1C=C(C=C5)O	0.000	Homo sapiens	http://identifiers.org/pubmed/11162657	392.405		TP_TRANSPORTER: inhibition of accumulation by antisense of BCRP in PC-6/SN2-5,PC-6/SN2-5H cells	ATP-binding cassette sub-family G member 2	
15	170988	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2076819	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL45068	http://ops.rsc.org/OPS601378			null	Activity	InChI=1S/C15H14O5/c16-10-4-1-9(2-5-10)3-6-12(18)15-13(19)7-11(17)8-14(15)20/h1-2,4-5,7-8,16-17,19-20H,3,6H2	VGEREEWJJVICBM-UHFFFAOYSA-N	C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O	0.000	Homo sapiens	http://identifiers.org/pubmed/15102949	274.269		TP_TRANSPORTER: increase in mitoxantrone intracellular accumulation (Mitoxantrone: 20 uM, Phloretin: 50 uM) in BCRP-expressing NCI-H460 cells	ATP-binding cassette sub-family G member 2	
15	171048	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2075585	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL494753	http://ops.rsc.org/OPS85206			null	Activity	InChI=1S/C18H22O5S/c1-18-9-8-14-13-5-3-12(23-24(20,21)22)10-11(13)2-4-15(14)16(18)6-7-17(18)19/h3,5,10,14-16H,2,4,6-9H2,1H3,(H,20,21,22)/t14-,15-,16+,18+/m1/s1	JKKFKPJIXZFSSB-CBZIJGRNSA-N	C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)O	0.000	Homo sapiens	http://identifiers.org/pubmed/12920197	350.429		TP_TRANSPORTER: uptake in BCRP-expressing LLC-PK1 cells	ATP-binding cassette sub-family G member 2	
15	171331	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL919515	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL222265	http://ops.rsc.org/OPS1592421	=	%	68.000	Activity	InChI=1S/C19H16O7/c1-8-11(23-2)7-12-14(15(8)21)16(22)13-9-5-4-6-10(20)17(9)26-19(24-3)18(13)25-12/h4-7,19-21H,1-3H3	KZXDJFLGVUVMJX-UHFFFAOYSA-N	CC1=C(C=C2C(=C1O)C(=O)C3=C(O2)C(OC4=C3C=CC=C4O)OC)OC	0.000	Homo sapiens	http://identifiers.org/pubmed/17341062	356.326		Inhibition of BCRP expressed in human HEK293 cells assessed as maximal mitoxantrone accumulation at 5 uM relative control	ATP-binding cassette sub-family G member 2	
15	171073	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2078484	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL53463	http://ops.rsc.org/OPS44892			null	Activity	InChI=1S/C27H29NO11/c1-10-22(31)13(28)6-17(38-10)39-15-8-27(36,16(30)9-29)7-12-19(15)26(35)21-20(24(12)33)23(32)11-4-3-5-14(37-2)18(11)25(21)34/h3-5,10,13,15,17,22,29,31,33,35-36H,6-9,28H2,1-2H3/t10-,13-,15-,17-,22+,27-/m0/s1	AOJJSUZBOXZQNB-TZSSRYMLSA-N	C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O	3.000	Homo sapiens	http://identifiers.org/pubmed/12488537	543.519		TP_TRANSPORTER: Cytotoxicity in MT-4 and MT-4/DOX500 cells	ATP-binding cassette sub-family G member 2	
15	170960	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2075188	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2074959	http://ops.rsc.org/OPS1685628			null	Activity	InChI=1S/C36H62N5O11P/c1-5-6-7-8-9-10-11-12-13-14-15-16-18-21-33(42)48-28-30(29-50-53(46,47)49-27-26-41(2,3)4)51-34(43)22-19-17-20-25-37-31-23-24-32(40(44)45)36-35(31)38-52-39-36/h23-24,30H,5-22,25-29H2,1-4H3,(H-,37,39,46,47)	RIWWBDCNFJKLCV-UHFFFAOYSA-N	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCNC1=CC=C(C2=NON=C12)[N+](=O)[O-]	3.000	Homo sapiens	http://identifiers.org/pubmed/12946267	771.878		TP_TRANSPORTER: efflux in BCRP-expressing EPG85-257 cells	ATP-binding cassette sub-family G member 2	
15	171055	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2076813	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL135	http://ops.rsc.org/OPS307914	=	%	50.000	Activity	InChI=1S/C18H24O2/c1-18-9-8-14-13-5-3-12(19)10-11(13)2-4-15(14)16(18)6-7-17(18)20/h3,5,10,14-17,19-20H,2,4,6-9H2,1H3/t14-,15-,16+,17+,18+/m1/s1	VOXZDWNPVJITMN-ZBRFXRBCSA-N	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O	0.000	Homo sapiens	http://identifiers.org/pubmed/12920197	272.382		TP_TRANSPORTER: inhibition of E1S uptake by 17beta-estradiol at a concentration of 30uM in membrane vesicle from BCRP-expressing K562 cells	ATP-binding cassette sub-family G member 2	
15	171482	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL939579	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL450343	http://ops.rsc.org/OPS1063136			null	Activity	InChI=1S/C32H32O8/c1-31(2)20-14-37-21-12-17(36-6)8-10-19(21)22(20)24-26(33)29-25(27(34)28(24)39-31)23-18-9-7-16(35-5)11-15(18)13-38-30(23)32(3,4)40-29/h7-12,20,22-23,30H,13-14H2,1-6H3/t20-,22+,23-,30-/m1/s1	ZZIRBQNWSLYJHC-DQVREFFXSA-N	CC1([C@@H]2COC3=C([C@@H]2C4=C(O1)C(=O)C5=C(C4=O)OC([C@H]6[C@@H]5C7=C(CO6)C=C(C=C7)OC)(C)C)C=CC(=C3)OC)C	2.000	Homo sapiens	http://identifiers.org/pubmed/18954040	544.592		Inhibition of BCRP expressed in HEK293 cells assessed as mitoxantrone accumulation at 10 uM by spectrofluorimetry	ATP-binding cassette sub-family G member 2	
15	171002	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2076053	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2074963	http://ops.rsc.org/OPS987257			null	Activity	InChI=1S/C33H35NO3/c1-4-32(26-12-18-31(19-13-26)37-24-25-8-6-5-7-9-25)33(27-10-16-29(35)17-11-27)28-14-20-30(21-15-28)36-23-22-34(2)3/h5-21,35H,4,22-24H2,1-3H3/b33-32-	UDSUYMJDKXZLDX-KARKAFJISA-N	CC/C(=C(\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=C(C=C3)OCC4=CC=CC=C4	1.000	Homo sapiens	http://identifiers.org/pubmed/12533678	493.636		TP_TRANSPORTER: inhibition of topotecan uptake in BCRP-expressing K562 cells	ATP-binding cassette sub-family G member 2	
15	171017	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2078483	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2074964	http://ops.rsc.org/OPS968987			null	Activity	InChI=1S/C22H19FN2O5/c1-3-10-11-5-18(26)15(23)7-16(11)24-19-12(10)8-25-17(19)6-14-13(20(25)27)9-30-21(28)22(14,29)4-2/h5-7,26,29H,3-4,8-9H2,1-2H3/t22-/m0/s1	OQZOAWOAAVMHAE-QFIPXVFZSA-N	CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=CC(=C(C=C51)O)F	0.000	Homo sapiens	http://identifiers.org/pubmed/15170677	410.395		TP_TRANSPORTER: uptake in BCRP-expressing PC-6 cells	ATP-binding cassette sub-family G member 2	
15	171000	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2076053	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2074962	http://ops.rsc.org/OPS965878			null	Activity	InChI=1S/C27H31NO3/c1-5-26(20-8-14-24(30-4)15-9-20)27(21-6-12-23(29)13-7-21)22-10-16-25(17-11-22)31-19-18-28(2)3/h6-17,29H,5,18-19H2,1-4H3/b27-26-	VWNDFHUIELAMMX-RQZHXJHFSA-N	CC/C(=C(\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=C(C=C3)OC	1.000	Homo sapiens	http://identifiers.org/pubmed/12533678	417.540		TP_TRANSPORTER: inhibition of topotecan uptake in BCRP-expressing K562 cells	ATP-binding cassette sub-family G member 2	
